id,duration,attention_check,education_level,education_level_other,subject_area,subject_area_other,phrase,response,vocab,dimension,rank_intended
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,important,70,elife,importance,3
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,valuable,65,elife,importance,2
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,useful,55,elife,importance,1
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,96,elife,support,6
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,90,elife,support,5
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,70,elife,support,4
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,70,elife,support,3
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,40,elife,support,2
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,10,elife,support,1
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very high importance,91,alt,importance,5
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,high importance,81,alt,importance,4
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate importance,50,alt,importance,3
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,low importance,20,alt,importance,2
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very low importance,20,alt,importance,1
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very strong support,90,alt,support,5
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,strong support,70,alt,support,4
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate support,50,alt,support,3
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,weak support,20,alt,support,2
116,856,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very weak support,10,alt,support,1
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,landmark,98,elife,importance,5
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,fundamental,90,elife,importance,4
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,important,75,elife,importance,3
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,valuable,80,elife,importance,2
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,useful,75,elife,importance,1
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,exceptional,90,elife,support,6
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,compelling,95,elife,support,5
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,convincing,80,elife,support,4
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,solid,75,elife,support,3
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,incomplete,25,elife,support,2
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,inadequate,10,elife,support,1
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very high importance,85,alt,importance,5
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,high importance,80,alt,importance,4
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate importance,55,alt,importance,3
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,low importance,20,alt,importance,2
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very low importance,10,alt,importance,1
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very strong support,80,alt,support,5
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,strong support,75,alt,support,4
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate support,60,alt,support,3
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,weak support,25,alt,support,2
117,770,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very weak support,15,alt,support,1
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,landmark,100,elife,importance,5
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,fundamental,90,elife,importance,4
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,important,80,elife,importance,3
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,valuable,75,elife,importance,2
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,useful,65,elife,importance,1
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,exceptional,90,elife,support,6
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,compelling,85,elife,support,5
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,convincing,80,elife,support,4
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,solid,70,elife,support,3
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,incomplete,40,elife,support,2
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,inadequate,20,elife,support,1
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very high importance,85,alt,importance,5
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,high importance,70,alt,importance,4
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,moderate importance,55,alt,importance,3
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,low importance,25,alt,importance,2
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very low importance,15,alt,importance,1
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very strong support,90,alt,support,5
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,strong support,75,alt,support,4
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,moderate support,60,alt,support,3
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,weak support,30,alt,support,2
118,688,15,Doctorate degree (PhD/other),NA,Physical Sciences,NA,very weak support,30,alt,support,1
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,landmark,80,elife,importance,5
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,fundamental,81,elife,importance,4
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,important,55,elife,importance,3
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,valuable,65,elife,importance,2
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,useful,40,elife,importance,1
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,exceptional,95,elife,support,6
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,compelling,76,elife,support,5
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,convincing,55,elife,support,4
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,solid,65,elife,support,3
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,incomplete,30,elife,support,2
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,inadequate,17,elife,support,1
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very high importance,80,alt,importance,5
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,high importance,71,alt,importance,4
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate importance,47,alt,importance,3
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,low importance,22,alt,importance,2
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very low importance,14,alt,importance,1
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very strong support,82,alt,support,5
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,strong support,66,alt,support,4
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,moderate support,44,alt,support,3
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,weak support,24,alt,support,2
119,736,80,Doctorate degree (PhD/other),NA,Arts & Humanities,NA,very weak support,14,alt,support,1
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,100,elife,importance,5
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,fundamental,100,elife,importance,4
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,important,75,elife,importance,3
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,valuable,70,elife,importance,2
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,useful,59,elife,importance,1
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,exceptional,100,elife,support,6
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,compelling,91,elife,support,5
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,convincing,95,elife,support,4
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,solid,80,elife,support,3
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,incomplete,4,elife,support,2
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,inadequate,0,elife,support,1
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very high importance,95,alt,importance,5
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,high importance,85,alt,importance,4
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate importance,54,alt,importance,3
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,low importance,14,alt,importance,2
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very low importance,5,alt,importance,1
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very strong support,95,alt,support,5
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,strong support,80,alt,support,4
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,moderate support,55,alt,support,3
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,weak support,15,alt,support,2
120,1123,80,Doctorate degree (PhD/other),NA,Social Sciences,NA,very weak support,5,alt,support,1
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,landmark,100,elife,importance,5
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,fundamental,95,elife,importance,4
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,important,75,elife,importance,3
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,valuable,80,elife,importance,2
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,useful,70,elife,importance,1
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,90,elife,support,6
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,75,elife,support,5
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,75,elife,support,4
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,70,elife,support,3
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,25,elife,support,2
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,5,elife,support,1
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very high importance,85,alt,importance,5
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,high importance,80,alt,importance,4
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate importance,50,alt,importance,3
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,low importance,15,alt,importance,2
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very low importance,5,alt,importance,1
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very strong support,80,alt,support,5
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,strong support,70,alt,support,4
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate support,50,alt,support,3
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,weak support,20,alt,support,2
121,518,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very weak support,5,alt,support,1
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,landmark,95,elife,importance,5
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,fundamental,25,elife,importance,4
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,important,80,elife,importance,3
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,valuable,85,elife,importance,2
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,useful,60,elife,importance,1
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,90,elife,support,6
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,75,elife,support,5
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,80,elife,support,4
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,80,elife,support,3
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,15,elife,support,2
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,5,elife,support,1
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very high importance,90,alt,importance,5
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,high importance,70,alt,importance,4
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate importance,55,alt,importance,3
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,low importance,10,alt,importance,2
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very low importance,5,alt,importance,1
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very strong support,85,alt,support,5
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,strong support,75,alt,support,4
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate support,55,alt,support,3
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,weak support,15,alt,support,2
122,536,10,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very weak support,5,alt,support,1
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,landmark,30,elife,importance,5
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,fundamental,90,elife,importance,4
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,important,97,elife,importance,3
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,valuable,100,elife,importance,2
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,useful,80,elife,importance,1
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,exceptional,100,elife,support,6
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,compelling,100,elife,support,5
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,convincing,88,elife,support,4
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,solid,95,elife,support,3
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,incomplete,2,elife,support,2
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,inadequate,2,elife,support,1
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very high importance,100,alt,importance,5
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,high importance,100,alt,importance,4
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate importance,50,alt,importance,3
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,low importance,20,alt,importance,2
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very low importance,10,alt,importance,1
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very strong support,100,alt,support,5
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,strong support,100,alt,support,4
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,moderate support,60,alt,support,3
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,weak support,5,alt,support,2
123,1220,80,Doctorate degree (PhD/other),NA,Life Sciences and Biomedicine,NA,very weak support,5,alt,support,1
124,531,5,Doctorate degree (PhD/other),NA,Social Sciences,NA,landmark,100,elife,importance,5
124,531,5,Doctorate degree (PhD/other),NA,Social Sciences,NA,fundamental,75,elife,importance,4
